0,3.312362218
1,0.614661704
2,-0.257298905
3,2.495249381
4,3.239766991
5,0.460577015
6,-0.133603186
7,2.685981649
8,3.148856272
9,0.316290198
10,0.005939041
11,2.864136405
12,3.040741429
13,0.183449313
14,0.160107441
15,3.0281011
16,2.916698335
17,0.063577597
18,0.32752471
19,3.176397168
20,2.778154376
21,-0.041942039
22,0.506670367
23,3.307694851
24,2.626673921
25,-0.131881081
26,0.695896001
27,3.420826514
28,2.463942425
29,-0.205177921
30,0.893441817
31,3.514798341
32,2.291749308
33,-0.260948674
34,1.097454308
35,3.588800275
36,2.111969792
37,-0.298496193
38,1.306004884
39,3.642214109
40,1.926545885
41,-0.317317196
42,1.517109263
43,3.674619648
44,1.737466682
45,-0.317107423
46,1.728747434
47,3.685798877
48,1.546748215
49,-0.297764785
50,1.938883979
51,3.675738096
52,1.356413019
53,-0.259390456
54,2.14548857
55,3.644627989
56,1.168469653
57,-0.202287914
58,2.346556405
59,3.59286165
60,0.984892361
61,-0.126959928
62,2.540128408
63,3.521030558
64,0.807601089
65,-0.034103529
66,2.724310961
67,3.429918563
68,0.638442054
69,0.075396989
70,2.897294993
71,3.320493934
72,0.479169066
73,0.200478965
74,3.057374208
75,3.193899552
76,0.331425792
77,0.339912077
78,3.2029623
79,3.051441342
80,0.19672913
81,0.492310738
82,3.33260894
83,2.894575072
84,0.076453884
85,0.656148082
86,3.445014422
87,2.724891639
88,-0.028181137
89,0.829771369
90,3.53904277
91,2.544101
92,-0.116125421
93,1.011418674
94,3.613733216
95,2.354014911
96,-0.186507365
97,1.199236687
98,3.668309908
99,2.156528636
100,-0.238643058
101,1.391299437
102,3.702189757
103,1.953601825
104,-0.272043176
105,1.58562776
106,3.714988346
107,1.747238751
108,-0.286417899
109,1.78020931
110,3.706523837
111,1.539468094
112,-0.281679805
113,1.97301891
114,3.676818844
115,1.332322493
116,-0.257944718
117,2.162039041
118,3.626100241
119,1.127818062
120,-0.215530495
121,2.34528026
122,3.554796918
123,0.92793408
124,-0.154953769
125,2.520801339
126,3.463535502
127,0.734593054
128,-0.076924673
129,2.686728925
130,3.353134092
131,0.549641372
132,0.017660392
133,2.841276523
134,3.224594059
135,0.374830721
136,0.127727876
137,2.982762603
138,3.079090006
139,0.211800475
140,0.252037996
141,3.109627658
142,2.917957988
143,0.062061216
144,0.389197337
145,3.220450036
146,2.742682103
147,-0.073020429
148,0.537673012
149,3.313960379
150,2.554879595
151,-0.192235501
152,0.695808228
153,3.389054542
154,2.35628462
155,-0.294544816
156,0.861839123
157,3.444804843
158,2.148730839
159,-0.379089357
160,1.033912677
161,3.480469533
162,1.934133007
163,-0.445198836
164,1.210105541
165,3.495500404
166,1.714467755
167,-0.492398348
168,1.388443571
169,3.489548439
170,1.491753749
171,-0.520413044
172,1.566921889
173,3.462467467
174,1.268031432
175,-0.52917078
176,1.743525254
177,3.414315763
178,1.045342552
179,-0.518802713
180,1.916248553
181,3.345355601
182,0.825709678
183,-0.489641836
184,2.083117179
185,3.256050742
186,0.611115925
187,-0.442219471
188,2.242207124
189,3.147061901
190,0.403485074
191,-0.377259758
192,2.391664556
193,3.019240227
194,0.204662297
195,-0.295672182
196,2.529724694
197,2.873618864
198,0.016395687
199,-0.198542234
200,2.654729792
201,2.711402685
202,-0.159681232
203,-0.087120281
204,2.765146042
205,2.533956288
206,-0.322065831
207,0.037191227
208,2.859579238
209,2.342790392
210,-0.469401375
211,0.172852098
212,2.936789031
213,2.139546758
214,-0.600490545
215,0.318200128
216,2.995701629
217,1.925981795
218,-0.714307347
219,0.471468072
220,3.035420834
221,1.70394901
222,-0.810007279
223,0.630801676
224,3.055237276
225,1.475380479
226,-0.886935673
227,0.794278601
228,3.054635775
229,1.242267539
230,-0.944634103
231,0.959928023
232,3.03330074
233,1.006640875
234,-0.982844816
235,1.125750748
236,2.991119558
237,0.77055022
238,-1.001513131
239,1.289739595
240,2.928183942
241,0.536043865
242,-1.000787779
243,1.449899882
244,2.844789213
245,0.30514819
246,-0.981019188
247,1.604269779
248,2.741431533
249,0.07984741
250,-0.942755732
251,1.750940339
252,2.618803115
253,-0.137936234
254,-0.886737967
255,1.888074991
256,2.477785453
257,-0.346361665
258,-0.813890935
259,2.013928313
260,2.319440649
261,-0.543687338
262,-0.725314591
263,2.126863885
264,2.145000911
265,-0.728288595
266,-0.622272471
267,2.225371046
268,1.955856349
269,-0.898673838
270,-0.506178694
271,2.308080378
272,1.753541166
273,-1.053499353
274,-0.37858345
275,2.373777775
276,1.539718408
277,-1.191582647
278,-0.241157107
279,2.421416939
280,1.316163406
281,-1.311914143
282,-0.095673101
283,2.450130192
284,1.084746096
285,-1.413667135
286,0.056010214
287,2.459237478
288,0.847412376
289,-1.496205887
290,0.211968579
291,2.448253476
292,0.606164708
293,-1.559091809
294,0.370231507
295,2.416892754
296,0.363042143
297,-1.602087635
298,0.528802432
299,2.365072897
300,0.120099984
301,-1.625159566
302,0.685679124
303,2.292915593
304,-0.120610718
305,-1.628477362
306,0.838874157
307,2.200745658
308,-0.357063621
309,-1.612412368
310,0.986435234
311,2.089088011
312,-0.587277298
313,-1.577533516
314,1.126465158
315,1.958662629
316,-0.809334989
317,-1.524601316
318,1.257141248
319,1.810377534
320,-1.021403696
321,-1.454559921
322,1.376734
323,1.645319885
324,-1.221752442
325,-1.368527337
326,1.48362481
327,1.464745256
328,-1.408769481
329,-1.267783869
330,1.576322582
331,1.270065216
332,-1.58097832
333,-1.153758937
334,1.653479041
335,1.062833339
336,-1.737052368
337,-1.028016379
338,1.713902613
339,0.844729774
340,-1.875828067
341,-0.892238398
342,1.75657071
343,0.61754454
344,-1.996316387
345,-0.748208319
346,1.780640326
347,0.383159709
348,-2.097712547
349,-0.597792315
350,1.785456803
351,0.143530666
352,-2.179403888
353,-0.442920307
354,1.770560704
355,-0.099333382
356,-2.240975792
357,-0.285566215
358,1.735692714
359,-0.343389431
360,-2.282215617
361,-0.127727763
362,1.680796514
363,-0.586581057
364,-2.303114582
365,0.028593947
366,1.606019609
367,-0.826858918
368,-2.303867597
369,0.181414903
370,1.511712096
371,-1.062201195
372,-2.284871042
373,0.328788472
374,1.398423383
375,-1.290633752
376,-2.246718508
377,0.46882531
378,1.266896898
379,-1.510249817
380,-2.190194547
381,0.5997127
382,1.118062832
383,-1.719228984
384,-2.1162665
385,0.719733102
386,0.953029
387,-1.915855341
388,-2.026074477
389,0.827281749
390,0.773069903
391,-2.098534555
392,-1.920919597
393,0.920883102
394,0.579614104
395,-2.265809719
396,-1.8022506
397,0.999205993
398,0.37423005
399,-2.416375821
400,-1.671648976
401,1.061077313
402,0.158610477
403,-2.549092676
404,-1.530812753
405,1.105494097
406,-0.065444444
407,-2.662996207
408,-1.381539109
409,1.131633893
410,-0.296045045
411,-2.757307934
412,-1.22570599
413,1.138863304
414,-0.531231008
415,-2.831442605
416,-1.065252908
417,1.126744614
418,-0.768990929
419,-2.885013875
420,-0.90216113
421,1.095040442
422,-1.007282397
423,-2.917837975
424,-0.738433441
425,1.043716363
426,-1.244052393
427,-2.929935342
428,-0.576073693
429,0.972941483
430,-1.4772578
431,-2.921530196
432,-0.417066352
433,0.883086949
434,-1.70488581
435,-2.89304805
436,-0.263356241
437,0.774722419
438,-1.924974039
439,-2.845111203
440,-0.116828683
441,0.648610524
442,-2.135630126
443,-2.778532241
444,0.020709742
445,0.505699376
446,-2.335050636
447,-2.694305627
448,0.14754965
449,0.347113198
450,-2.521539065
451,-2.593597454
452,0.262096316
453,0.174141176
454,-2.693522773
455,-2.477733472
456,0.362885974
457,-0.011775367
458,-2.849568666
459,-2.348185502
460,0.448600795
461,-0.209057326
462,-2.988397478
463,-2.206556387
464,0.51808238
465,-0.416003576
466,-3.108896499
467,-2.054563618
468,0.570343647
469,-0.630807965
470,-3.21013063
471,-1.894021812
472,0.604578975
473,-0.851577372
474,-3.291351648
475,-1.726824206
476,0.620172518
477,-1.076350653
478,-3.352005588
479,-1.554923373
480,0.61670459
481,-1.303118269
482,-3.391738169
483,-1.380311337
484,0.593956073
485,-1.52984242
486,-3.410398206
487,-1.204999291
488,0.551910788
489,-1.754477461
490,-3.408038983
491,-1.030997139
492,0.490755814
493,-1.974990403
494,-3.384917561
495,-0.860293042
496,0.410879749
497,-2.189381298
498,-3.341492032
499,-0.694833199
500,0.31286893
501,-2.395703286
502,-3.278416753
503,-0.536502055
504,0.197501653
505,-2.59208212
506,-3.196535604
507,-0.387103134
508,0.065740445
509,-2.776734958
510,-3.096873335
511,-0.248340698
512,-0.081277526
513,-2.947988242
514,-2.980625089
515,-0.121802416
516,-0.242251813
517,-3.104294474
518,-2.849144221
519,-0.008943214
520,-0.415731705
521,-3.24424773
522,-2.703928512
523,0.088929532
524,-0.600130766
525,-3.366597747
526,-2.546604943
527,0.170669299
528,-0.793742749
529,-3.470262447
530,-2.37891316
531,0.2353021
532,-0.994758729
533,-3.554338761
534,-2.202687812
535,0.282036407
536,-1.201285279
537,-3.618111666
538,-2.019839938
539,0.310271237
540,-1.411363498
541,-3.661061315
542,-1.832337586
543,0.319602299
544,-1.622988717
545,-3.682868207
546,-1.64218586
547,0.309826152
548,-1.834130665
549,-3.683416347
550,-1.451406606
551,0.280942331
552,-2.042753906
553,-3.662794347
554,-1.262017926
555,0.23315341
556,-2.24683833
557,-3.62129447
558,-1.076013748
559,0.166863018
560,-2.444399498
561,-3.559409632
562,-0.895343633
563,0.082671806
564,-2.633508633
565,-3.477828372
566,-0.72189305
567,-0.018628567
568,-2.812312052
569,-3.377427863
570,-0.557464293
571,-0.136063398
572,-2.979049853
573,-3.259265016
574,-0.403758251
575,-0.268484746
576,-3.132073656
577,-3.124565787
578,-0.262357209
579,-0.414583005
580,-3.269863225
581,-2.974712769
582,-0.134708846
583,-0.572900111
584,-3.391041805
585,-2.811231222
586,-0.022111611
587,-0.741844247
588,-3.494390015
589,-2.635773661
590,0.074298402
591,-0.919705924
592,-3.578858157
593,-2.45010317
594,0.153558919
595,-1.104675237
596,-3.643576821
597,-2.256075599
598,0.214891203
599,-1.294860153
600,-3.687865676
601,-2.055620841
602,0.257707897
603,-1.488305633
604,-3.711240354
605,-1.850723362
606,0.28161894
607,-1.683013395
608,-3.713417365
609,-1.643402183
610,0.286435475
611,-1.876962118
612,-3.694316993
613,-1.435690528
614,0.272171726
615,-2.068127895
616,-3.654064133
617,-1.229615327
618,0.239044816
619,-2.254504705
620,-3.592987076
621,-1.027176797
622,0.187472522
623,-2.434124718
624,-3.511614241
625,-0.830328292
626,0.11806901
627,-2.605078227
628,-3.410668897
629,-0.640956633
630,0.031638572
631,-2.765532984
632,-3.291061921
633,-0.460863125
634,-0.070832561
635,-2.913752774
636,-3.153882666
637,-0.291745433
638,-0.188186252
639,-3.04811502
640,-3.000388039
641,-0.135180516
642,-0.319104226
643,-3.167127245
644,-2.831989888
645,0.007391213
646,-0.46212147
647,-3.269442233
648,-2.650240834
649,0.134680345
650,-0.615641114
651,-3.353871719
652,-2.456818683
653,0.245561399
654,-0.777950656
655,-3.419398491
656,-2.253509587
657,0.339084087
658,-0.947239354
659,-3.465186765
660,-2.04219011
661,0.414482805
662,-1.121616622
663,-3.490590731
664,-1.824808391
665,0.471184246
666,-1.299131233
667,-3.495161194
668,-1.60336459
669,0.508813075
670,-1.477791144
671,-3.478650233
672,-1.379890811
673,0.527195593
674,-1.655583737
675,-3.441013826
676,-1.156430713
677,0.526361359
678,-1.830496277
679,-3.382412434
680,-0.935019009
681,0.506542761
682,-2.000536368
683,-3.303209513
684,-0.717661055
685,0.468172522
686,-2.163752221
687,-3.203967996
688,-0.50631275
689,0.411879184
690,-2.318252506
691,-3.08544475
692,-0.302860935
693,0.338480612
694,-2.462225609
695,-2.948583094
696,-0.109104493
697,0.248975578
698,-2.593958081
699,-2.794503431
700,0.073263649
701,0.144533508
702,-2.711852107
703,-2.624492099
704,0.242673453
705,0.02648251
706,-2.814441806
707,-2.439988552
708,0.397693451
709,-0.103704213
710,-2.900408213
711,-2.242571003
712,0.537045025
713,-0.244423416
714,-2.968592771
715,-2.033940662
716,0.659615134
717,-0.39395818
718,-3.018009216
719,-1.815904744
720,0.764467372
721,-0.550495444
722,-3.047853723
723,-1.590358412
724,0.850851231
725,-0.712144497
726,-3.057513221
727,-1.359265828
728,0.918209484
729,-0.876956273
730,-3.046571771
731,-1.124640521
732,0.966183615
733,-1.042943225
734,-3.014814976
735,-0.888525253
736,0.994617235
737,-1.208099606
738,-2.962232346
739,-0.652971604
740,1.003557455
741,-1.370421929
742,-2.889017617
743,-0.420019456
744,0.993254196
745,-1.527929409
746,-2.795567003
747,-0.191676617
748,0.964157457
749,-1.678684182
750,-2.682475416
751,0.030101243
752,0.916912543
753,-1.820811093
754,-2.550530677
755,0.243430114
756,0.852353337
757,-1.952516851
758,-2.400705783
759,0.446516448
760,0.771493645
761,-2.07210837
762,-2.234149311
763,0.637675043
764,0.675516737
765,-2.178010088
766,-2.05217405
767,0.81534583
768,0.565763162
769,-2.268780117
770,-1.856243976
771,0.978109391
772,0.443716979
773,-2.34312503
774,-1.647959705
775,1.124701054
776,0.310990534
777,-2.399913167
778,-1.42904257
779,1.254023429
780,0.169307936
781,-2.438186298
782,-1.201317477
783,1.365157243
784,0.020487407
785,-2.457169547
786,-0.966694727
787,1.457370382
788,-0.133577322
789,-2.456279459
790,-0.727150965
791,1.530125034
792,-0.290936385
793,-2.435130137
794,-0.484709472
795,1.583082876
796,-0.449603716
797,-2.393537395
798,-0.241419982
799,1.616108235
800,-0.607577358
801,-2.331520861
802,0.000661763
803,1.629269209
804,-0.762859926
805,-2.249304038
806,0.239494521
807,1.622836726
808,-0.913479036
809,-2.147312299
810,0.473071904
811,1.597281549
812,-1.057507477
813,-2.026168847
814,0.699442386
815,1.553269273
816,-1.193082923
817,-1.886688679
818,0.91672875
819,1.49165334
820,-1.318427004
821,-1.729870615
822,1.123146787
823,1.413466166
824,-1.431863515
825,-1.556887469
826,1.317023054
827,1.319908455
828,-1.53183561
829,-1.369074468
830,1.496811513
831,1.212336815
832,-1.616921774
833,-1.167916024
834,1.66110888
835,1.092249801
836,-1.685850443
837,-0.955031013
838,1.808668539
839,0.961272519
840,-1.737513104
841,-0.732156678
842,1.938412868
843,0.821139956
844,-1.770975749
845,-0.501131355
846,2.04944386
847,0.673679203
848,-1.785488564
849,-0.263876168
850,2.141051931
851,0.520790738
852,-1.780493766
853,-0.022375885
854,2.212722826
855,0.364428983
856,-1.755631493
857,0.221340858
858,2.26414255
859,0.206582304
860,-1.710743694
861,0.465221787
862,2.295200283
863,0.049252675
864,-1.645875989
865,0.707211455
866,2.305989241
867,-0.105564796
868,-1.56127746
869,0.945271739
870,2.296805475
871,-0.255902267
872,-1.457398397
873,1.177402167
874,2.268144627
875,-0.399839295
876,-1.334886004
877,1.401659863
878,2.220696673
879,-0.535522475
880,-1.194578117
881,1.616178912
882,2.155338697
883,-0.661184414
884,-1.037494997
885,1.819188951
886,2.07312579
887,-0.775161829
888,-0.864829276
889,2.009032795
890,1.97528014
891,-0.875912587
892,-0.677934165
893,2.184182926
894,1.863178447
895,-0.962031529
896,-0.478310034
897,2.343256668
898,1.738337772
899,-1.032264903
900,-0.267589505
901,2.485029907
902,1.602399979
903,-1.085523265
904,-0.047521211
905,2.608449211
906,1.457114909
907,-1.120892724
908,0.180047625
909,2.712642229
910,1.304322478
911,-1.137644404
912,0.413189605
913,2.796926263
914,1.145933858
915,-1.135242044
916,0.649916386
917,2.860814928
918,0.983911947
919,-1.113347639
920,0.888198525
921,2.904022835
922,0.820251319
923,-1.071825085
924,1.125985746
925,2.926468243
926,0.656957852
927,-1.010741781
928,1.361227419
929,2.928273664
930,0.496028256
931,-0.930368167
932,1.591893043
933,2.9097644
934,0.339429687
935,-0.831175213
936,1.815992536
937,2.871465048
938,0.189079665
939,-0.713829882
940,2.031596115
941,2.814093983
942,0.046826505
943,-0.579188598
944,2.23685357
945,2.7385559
946,-0.085569566
947,-0.428288816
948,2.430012744
949,2.645932466
950,-0.206454376
951,-0.262338739
952,2.609437022
953,2.537471204
954,-0.314296722
955,-0.082705326
956,2.773621663
957,2.414572693
958,-0.407704023
959,0.109099324
960,2.921208793
961,2.278776231
962,-0.485436577
963,0.311433045
964,3.051000936
965,2.13174411
966,-0.546420264
967,0.522540003
968,3.161972915
969,1.975244637
970,-0.589757576
971,0.740568246
972,3.253282027
973,1.811134108
974,-0.614736859
975,0.963588224
976,3.324276376
977,1.64133788
978,-0.620839671
979,1.189612107
980,3.374501284
981,1.467830766
982,-0.607746186
983,1.416613687
984,3.403703719
985,1.292616926
986,-0.575338587
987,1.642548677
988,3.41183469
989,1.11770947
990,-0.523702413
991,1.865375203
992,3.399049582
993,0.945109978
994,-0.453125848
995,2.083074262
996,3.365706443
997,0.776788135
998,-0.364096958
999,2.293669972
1000,3.312362218
1001,0.614661704
1002,-0.257298905
1003,2.495249381
1004,3.239766991
1005,0.460577015
1006,-0.133603186
1007,2.685981649
1008,3.148856272
1009,0.316290198
1010,0.005939041
1011,2.864136405
1012,3.040741429
1013,0.183449313
1014,0.160107441
1015,3.0281011
1016,2.916698335
1017,0.063577597
1018,0.32752471
1019,3.176397168
1020,2.778154376
1021,-0.041942039
1022,0.506670367
1023,3.307694851
1024,2.626673921
1025,-0.131881081
1026,0.695896001
1027,3.420826514
1028,2.463942425
1029,-0.205177921
1030,0.893441817
1031,3.514798341
1032,2.291749308
1033,-0.260948674
1034,1.097454308
1035,3.588800275
1036,2.111969792
1037,-0.298496193
1038,1.306004884
1039,3.642214109
1040,1.926545885
1041,-0.317317196
1042,1.517109263
1043,3.674619648
1044,1.737466682
1045,-0.317107423
1046,1.728747434
1047,3.685798877
1048,1.546748215
1049,-0.297764785
1050,1.938883979
1051,3.675738096
1052,1.356413019
1053,-0.259390456
1054,2.14548857
1055,3.644627989
1056,1.168469653
1057,-0.202287914
1058,2.346556405
1059,3.59286165
1060,0.984892361
1061,-0.126959928
1062,2.540128408
1063,3.521030558
1064,0.807601089
1065,-0.034103529
1066,2.724310961
1067,3.429918563
1068,0.638442054
1069,0.075396989
1070,2.897294993
1071,3.320493934
1072,0.479169066
1073,0.200478965
1074,3.057374208
1075,3.193899552
1076,0.331425792
1077,0.339912077
1078,3.2029623
1079,3.051441342
1080,0.19672913
1081,0.492310738
1082,3.33260894
1083,2.894575072
1084,0.076453884
1085,0.656148082
1086,3.445014422
1087,2.724891639
1088,-0.028181137
1089,0.829771369
1090,3.53904277
1091,2.544101
1092,-0.116125421
1093,1.011418674
1094,3.613733216
1095,2.354014911
1096,-0.186507365
1097,1.199236687
1098,3.668309908
1099,2.156528636
1100,-0.238643058
1101,1.391299437
1102,3.702189757
1103,1.953601825
1104,-0.272043176
1105,1.58562776
1106,3.714988346
1107,1.747238751
1108,-0.286417899
1109,1.78020931
1110,3.706523837
1111,1.539468094
1112,-0.281679805
1113,1.97301891
1114,3.676818844
1115,1.332322493
1116,-0.257944718
1117,2.162039041
1118,3.626100241
1119,1.127818062
1120,-0.215530495
1121,2.34528026
1122,3.554796918
1123,0.92793408
1124,-0.154953769
1125,2.520801339
1126,3.463535502
1127,0.734593054
1128,-0.076924673
1129,2.686728925
1130,3.353134092
1131,0.549641372
1132,0.017660392
1133,2.841276523
1134,3.224594059
1135,0.374830721
1136,0.127727876
1137,2.982762603
1138,3.079090006
1139,0.211800475
1140,0.252037996
1141,3.109627658
1142,2.917957988
1143,0.062061216
1144,0.389197337
1145,3.220450036
1146,2.742682103
1147,-0.073020429
1148,0.537673012
1149,3.313960379
1150,2.554879595
1151,-0.192235501
1152,0.695808228
1153,3.389054542
1154,2.35628462
1155,-0.294544816
1156,0.861839123
1157,3.444804843
1158,2.148730839
1159,-0.379089357
1160,1.033912677
1161,3.480469533
1162,1.934133007
1163,-0.445198836
1164,1.210105541
1165,3.495500404
1166,1.714467755
1167,-0.492398348
1168,1.388443571
1169,3.489548439
1170,1.491753749
1171,-0.520413044
1172,1.566921889
1173,3.462467467
1174,1.268031432
1175,-0.52917078
1176,1.743525254
1177,3.414315763
1178,1.045342552
1179,-0.518802713
1180,1.916248553
1181,3.345355601
1182,0.825709678
1183,-0.489641836
1184,2.083117179
1185,3.256050742
1186,0.611115925
1187,-0.442219471
1188,2.242207124
1189,3.147061901
1190,0.403485074
1191,-0.377259758
1192,2.391664556
1193,3.019240227
1194,0.204662297
1195,-0.295672182
1196,2.529724694
1197,2.873618864
1198,0.016395687
1199,-0.198542234
1200,2.654729792
1201,2.711402685
1202,-0.159681232
1203,-0.087120281
1204,2.765146042
1205,2.533956288
1206,-0.322065831
1207,0.037191227
1208,2.859579238
1209,2.342790392
1210,-0.469401375
1211,0.172852098
1212,2.936789031
1213,2.139546758
1214,-0.600490545
1215,0.318200128
1216,2.995701629
1217,1.925981795
1218,-0.714307347
1219,0.471468072
1220,3.035420834
1221,1.70394901
1222,-0.810007279
1223,0.630801676
1224,3.055237276
1225,1.475380479
1226,-0.886935673
1227,0.794278601
1228,3.054635775
1229,1.242267539
1230,-0.944634103
1231,0.959928023
1232,3.03330074
1233,1.006640875
1234,-0.982844816
1235,1.125750748
1236,2.991119558
1237,0.77055022
1238,-1.001513131
1239,1.289739595
